start,end,resource,detail
427,436,"MXM.DownHalf.Native4x4.Compute","reduction=31 dst=sram"
436,442,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
433,436,"MEM.DownHalf.Native4x4.Activation.Read","reduction=32 K=1024..1055"
436,437,"MXM.DownHalf.Native4x4.Load","activation buffer=0"
425,444,"MEM.DownHalf.Native4x4.Weight.Read","reduction=32 waves=9 columns stagger=1 cycle"
440,449,"MXM.DownHalf.Native4x4.Compute","reduction=32 dst=sram"
449,455,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
446,449,"MEM.DownHalf.Native4x4.Activation.Read","reduction=33 K=1056..1087"
449,450,"MXM.DownHalf.Native4x4.Load","activation buffer=1"
438,457,"MEM.DownHalf.Native4x4.Weight.Read","reduction=33 waves=9 columns stagger=1 cycle"
453,462,"MXM.DownHalf.Native4x4.Compute","reduction=33 dst=sram"
462,468,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
459,462,"MEM.DownHalf.Native4x4.Activation.Read","reduction=34 K=1088..1119"
462,463,"MXM.DownHalf.Native4x4.Load","activation buffer=0"
451,470,"MEM.DownHalf.Native4x4.Weight.Read","reduction=34 waves=9 columns stagger=1 cycle"
466,475,"MXM.DownHalf.Native4x4.Compute","reduction=34 dst=sram"
475,481,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
472,475,"MEM.DownHalf.Native4x4.Activation.Read","reduction=35 K=1120..1151"
475,476,"MXM.DownHalf.Native4x4.Load","activation buffer=1"
464,483,"MEM.DownHalf.Native4x4.Weight.Read","reduction=35 waves=9 columns stagger=1 cycle"
479,488,"MXM.DownHalf.Native4x4.Compute","reduction=35 dst=sram"
488,494,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
485,488,"MEM.DownHalf.Native4x4.Activation.Read","reduction=36 K=1152..1183"
488,489,"MXM.DownHalf.Native4x4.Load","activation buffer=0"
477,496,"MEM.DownHalf.Native4x4.Weight.Read","reduction=36 waves=9 columns stagger=1 cycle"
492,501,"MXM.DownHalf.Native4x4.Compute","reduction=36 dst=sram"
501,507,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
498,501,"MEM.DownHalf.Native4x4.Activation.Read","reduction=37 K=1184..1215"
501,502,"MXM.DownHalf.Native4x4.Load","activation buffer=1"
490,509,"MEM.DownHalf.Native4x4.Weight.Read","reduction=37 waves=9 columns stagger=1 cycle"
505,514,"MXM.DownHalf.Native4x4.Compute","reduction=37 dst=sram"
514,520,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
511,514,"MEM.DownHalf.Native4x4.Activation.Read","reduction=38 K=1216..1247"
514,515,"MXM.DownHalf.Native4x4.Load","activation buffer=0"
503,522,"MEM.DownHalf.Native4x4.Weight.Read","reduction=38 waves=9 columns stagger=1 cycle"
518,527,"MXM.DownHalf.Native4x4.Compute","reduction=38 dst=sram"
527,533,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
524,527,"MEM.DownHalf.Native4x4.Activation.Read","reduction=39 K=1248..1279"
527,528,"MXM.DownHalf.Native4x4.Load","activation buffer=1"
516,535,"MEM.DownHalf.Native4x4.Weight.Read","reduction=39 waves=9 columns stagger=1 cycle"
531,540,"MXM.DownHalf.Native4x4.Compute","reduction=39 dst=sram"
540,546,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
537,540,"MEM.DownHalf.Native4x4.Activation.Read","reduction=40 K=1280..1311"
540,541,"MXM.DownHalf.Native4x4.Load","activation buffer=0"
529,548,"MEM.DownHalf.Native4x4.Weight.Read","reduction=40 waves=9 columns stagger=1 cycle"
544,553,"MXM.DownHalf.Native4x4.Compute","reduction=40 dst=sram"
553,559,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
550,553,"MEM.DownHalf.Native4x4.Activation.Read","reduction=41 K=1312..1343"
553,554,"MXM.DownHalf.Native4x4.Load","activation buffer=1"
542,561,"MEM.DownHalf.Native4x4.Weight.Read","reduction=41 waves=9 columns stagger=1 cycle"
557,566,"MXM.DownHalf.Native4x4.Compute","reduction=41 dst=sram"
566,572,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
563,566,"MEM.DownHalf.Native4x4.Activation.Read","reduction=42 K=1344..1375"
566,567,"MXM.DownHalf.Native4x4.Load","activation buffer=0"
555,574,"MEM.DownHalf.Native4x4.Weight.Read","reduction=42 waves=9 columns stagger=1 cycle"
570,579,"MXM.DownHalf.Native4x4.Compute","reduction=42 dst=sram"
579,585,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
576,579,"MEM.DownHalf.Native4x4.Activation.Read","reduction=43 K=1376..1407"
579,580,"MXM.DownHalf.Native4x4.Load","activation buffer=1"
568,587,"MEM.DownHalf.Native4x4.Weight.Read","reduction=43 waves=9 columns stagger=1 cycle"
583,592,"MXM.DownHalf.Native4x4.Compute","reduction=43 dst=sram"
592,598,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
589,592,"MEM.DownHalf.Native4x4.Activation.Read","reduction=44 K=1408..1439"
592,593,"MXM.DownHalf.Native4x4.Load","activation buffer=0"
581,600,"MEM.DownHalf.Native4x4.Weight.Read","reduction=44 waves=9 columns stagger=1 cycle"
596,605,"MXM.DownHalf.Native4x4.Compute","reduction=44 dst=sram"
605,611,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
602,605,"MEM.DownHalf.Native4x4.Activation.Read","reduction=45 K=1440..1471"
605,606,"MXM.DownHalf.Native4x4.Load","activation buffer=1"
594,613,"MEM.DownHalf.Native4x4.Weight.Read","reduction=45 waves=9 columns stagger=1 cycle"
609,618,"MXM.DownHalf.Native4x4.Compute","reduction=45 dst=sram"
618,624,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
615,618,"MEM.DownHalf.Native4x4.Activation.Read","reduction=46 K=1472..1503"
618,619,"MXM.DownHalf.Native4x4.Load","activation buffer=0"
607,626,"MEM.DownHalf.Native4x4.Weight.Read","reduction=46 waves=9 columns stagger=1 cycle"
622,631,"MXM.DownHalf.Native4x4.Compute","reduction=46 dst=sram"
631,637,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
628,631,"MEM.DownHalf.Native4x4.Activation.Read","reduction=47 K=1504..1535"
631,632,"MXM.DownHalf.Native4x4.Load","activation buffer=1"
620,639,"MEM.DownHalf.Native4x4.Weight.Read","reduction=47 waves=9 columns stagger=1 cycle"
635,644,"MXM.DownHalf.Native4x4.Compute","reduction=47 dst=stream+clear"
644,650,"MXM.DownHalf.Native4x4.Tail","final launched wave drains through 4x4 diagonal"
645,654,"MEM.DownHalf.Native4x4.Output.Write","BF16 outputs=288"
